@relation TRAINING

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {down,up,no}

@data
1.078435,1.078218,1.078002,39.215686,0,-135.248042,0,0.000012,up
1.078609,1.078183,1.077756,27.586207,0,-374.736842,-2,0.000004,up
1.078602,1.078169,1.077736,45.3125,0,-176.310044,-2,-0.000003,up
1.07861,1.078174,1.077738,52.55814,0,-9.65982,0,-0.000006,up
1.078604,1.078171,1.077738,49.038462,0,40.589354,0,-0.000008,up
1.078619,1.078178,1.077737,51.152074,0,78.717472,0,-0.000008,up
1.07865,1.078189,1.077729,52.036199,0,122.377622,0,-0.000006,up
1.078679,1.078202,1.077726,52.272727,0,106.559406,0,-0.000002,up
1.078719,1.078215,1.07771,57.943925,0,162.4,1,0.000004,up
1.078827,1.078239,1.077651,62.5,0,199.161853,2,0.000012,down
1.078891,1.078256,1.077622,57.692308,0,203.134549,2,0.000022,down
1.078961,1.078277,1.077593,58.403361,0,176.703163,1,0.000032,down
1.079029,1.078305,1.077581,61.23348,0,152.213542,0,0.000042,down
1.079067,1.078328,1.077588,58.649789,0,110.554851,0,0.000051,down
1.079075,1.078334,1.077592,56.048387,0,51.169591,0,0.000057,up
1.07908,1.078337,1.077595,58.649789,0,27.006845,0,0.000061,up
1.079082,1.078342,1.077602,55,0,0.388053,0,0.000062,up
1.079094,1.078355,1.077616,72.906404,0,41.438239,0,0.000062,up
1.079102,1.078372,1.077641,64.74359,0,37.768566,0,0.000062,up
1.079114,1.078403,1.077692,62.328767,0,58.086993,0,0.000063,down
1.079125,1.078431,1.077737,64.084507,0,69.855967,0,0.000064,down
1.078984,1.078491,1.077999,64.583333,0,98.340532,0,0.000067,down
1.078946,1.078526,1.078106,60,0,91.285266,0,0.000069,down
1.078933,1.078539,1.078146,53.846154,0,31.699752,0,0.00007,down
1.078912,1.078547,1.078181,45.731707,0,-55.830151,0,0.000069,up
