@relation v1

@attribute 'Candle body' numeric
@attribute 'Upper shadow' numeric
@attribute 'Lower shadow' numeric
@attribute 'is Bullish' numeric
@attribute RSI numeric
@attribute 'RSI SCALED' numeric
@attribute 'RSI EXTREME TOUCHED' numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI SCALED' numeric
@attribute 'CCI CHANNEL BREAK' numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute bbSizeBand numeric
@attribute bbPricePosition numeric
@attribute Prediction {up,down,no}

@data
0.00001,0.00002,0.00001,0,4,4,0,0,1,1,0,0,-0.000011,0.000307,41.036685,down
0.00004,0,0.00003,-1,3,3,0,0,0,0,0,0,-0.000009,0.000308,21.092254,down
0.00007,0,0.00001,-1,3,3,0,0,0,0,0,0,-0.000008,0.00031,-22.284893,down
0.00007,0.00001,0.00003,-1,3,3,0,0,-2,-2,0,0,-0.00001,0.000324,-65.156749,down
0.00001,0,0,-1,3,3,0,0,-2,-2,0,0,-0.000012,0.000344,-58.483942,down
0.00002,0,0.00005,-1,3,3,0,0,-2,-2,0,0,-0.000015,0.000355,-55.483328,down
0.00005,0.00004,0.00001,-1,3,3,0,0,-3,-3,-2,-1,-0.000019,0.000408,-89.00943,up
0.00006,0.00001,0,-1,1,1,-1,-2,-3,-3,-2,-1,-0.000025,0.000485,-94.43299,up
0.00005,0.00006,0.00006,0,2,2,-1,-2,-2,-2,0,0,-0.000031,0.000519,-62.268857,up
0.00002,0.00008,0.00003,0,2,2,-1,-1,-1,-1,0,0,-0.000036,0.000536,-47.601745,up
0,0.00001,0,-1,2,2,-1,-1,-1,-1,0,0,-0.00004,0.000558,-50.872698,up
0.00003,0.00003,0.00004,0,2,2,0,0,-1,-1,0,0,-0.000043,0.000568,-33.627034,up
0.00005,0.00005,0.00005,0,2,2,0,0,0,0,0,0,-0.000044,0.000569,-19.328759,up
0,0.00002,0,-1,2,2,0,0,0,0,0,0,-0.000044,0.000561,-16.927385,up
0.00003,0.00004,0.00005,0,2,2,0,0,0,0,0,0,-0.000043,0.000533,0.187525,down
0.00006,0.00008,0.00006,0,3,3,0,0,1,1,0,0,-0.00004,0.000514,32.706249,down
0.00003,0.00001,0,-1,3,3,0,0,0,0,0,0,-0.000036,0.000497,19.329947,down
0,0,0.00001,-1,3,3,0,0,0,0,0,0,-0.000032,0.000475,22.125191,down
0.00006,0.00001,0.00003,-1,3,3,0,0,0,0,0,0,-0.000029,0.000453,-4.63114,up
0.00003,0,0.00001,-1,3,3,0,0,0,0,0,0,-0.000026,0.000416,-10.105823,up
0.00001,0.00006,0.00002,0,3,3,0,0,0,0,0,0,-0.000025,0.000368,-6.25243,up
0.00002,0.00003,0.00002,0,4,4,0,0,0,0,0,0,-0.000024,0.000326,-2.146808,up
0.00001,0.00001,0.00003,0,4,4,0,0,0,0,0,0,-0.000023,0.000311,6.755984,up
0.00004,0.00009,0.00006,0,4,4,0,0,1,1,0,0,-0.000021,0.000318,36.518456,up
0.00007,0.00007,0.00014,0,4,4,1,1,1,1,0,0,-0.000018,0.000343,65.647977,down
0.00005,0.00005,0.00005,0,4,4,0,0,2,2,0,0,-0.000015,0.000364,58.784776,down
0.00005,0.00005,0.00005,0,4,4,0,0,2,2,0,0,-0.000011,0.000365,53.090943,down
0.00002,0.00002,0.00004,0,3,3,0,0,1,1,0,0,-0.000008,0.00032,34.650509,down
0,0.00005,0,-1,3,3,0,0,1,1,0,0,-0.000005,0.000294,19.051587,down
0.00005,0,0.00001,-1,2,2,0,0,0,0,0,0,-0.000004,0.000275,-11.638287,down
0.00004,0.00005,0.00001,-1,2,2,0,0,-1,-1,0,0,-0.000004,0.000253,-54.124942,up
0.00003,0.00003,0.00005,0,3,3,0,0,-1,-1,0,0,-0.000004,0.000238,-18.07924,down
0.00005,0,0,-1,3,3,0,0,-2,-2,0,0,-0.000005,0.00025,-63.539666,up
0.00001,0.00006,0.00003,0,3,3,0,0,-1,-1,0,0,-0.000006,0.000255,-45.866925,down
0,0,0,-1,3,3,0,0,-2,-2,0,0,-0.000008,0.000266,-48.917485,down
0.00003,0.00008,0.00003,0,3,3,0,0,0,0,0,0,-0.000009,0.000249,-23.251209,down
0,0.00003,0.00001,-1,3,3,0,0,-1,-1,0,0,-0.00001,0.000246,-28.082968,up
0,0.00001,0.00002,-1,3,3,0,0,-1,-1,0,0,-0.000012,0.000244,-40.184526,up
0.00005,0,0.00001,-1,2,2,-1,-1,-3,-3,-2,-1,-0.000014,0.000271,-76.669817,up
0.00003,0.00003,0.00004,0,2,2,-1,-1,-3,-3,-2,-1,-0.000016,0.000289,-62.59314,up
0.00004,0.00005,0.00004,0,2,2,0,0,-2,-2,0,0,-0.000018,0.000296,-39.53769,up
0.00013,0.00015,0.00013,0,3,3,0,0,1,1,0,0,-0.000017,0.000305,43.934426,up
0.00012,0.00013,0.00012,0,4,4,0,0,3,3,2,1,-0.000014,0.000372,100.201952,down
0.00001,0.00007,0.00001,-1,4,4,0,0,4,4,2,1,-0.000008,0.000424,84.246688,down
0.00013,0.00013,0.00013,0,4,4,1,1,4,4,2,1,0,0.00055,114.842672,down
0.00005,0.00006,0,-1,4,4,1,1,4,4,2,1,0.00001,0.000619,82.693662,down
0.00004,0.00004,0.00002,-1,4,4,0,0,2,2,0,0,0.000018,0.000646,52.635741,down
0.00017,0,0,-1,3,3,0,0,0,0,0,0,0.000022,0.000646,-2.633148,down
0.0001,0.0001,0.00011,0,3,3,0,0,0,0,0,0,0.000026,0.000655,29.464147,down
0.00003,0,0.00001,-1,3,3,0,0,0,0,0,0,0.000028,0.000655,12.826296,down
0.00013,0.00003,0,-1,3,3,0,0,0,0,0,0,0.000027,0.000653,-27.10059,down
0.00017,0,0,-1,3,3,0,0,-1,-1,0,0,0.000022,0.000694,-60.527278,up
0.00003,0.00003,0.00002,-1,3,3,0,0,-2,-2,0,0,0.000015,0.000735,-63.427783,up
0.00007,0.00008,0.00012,0,3,3,0,0,-2,-2,0,0,0.000007,0.000758,-46.84785,up
0.00001,0.00002,0.00001,0,3,3,0,0,-1,-1,0,0,-0.000001,0.000778,-44.337707,up
0.00004,0.00005,0.00004,0,3,3,0,0,-1,-1,0,0,-0.000008,0.000788,-30.061023,up
0.00005,0.00005,0.00011,0,2,2,0,0,0,0,0,0,-0.000013,0.000789,-14.697681,up
0.00028,0.00028,0.00028,0,3,3,0,0,1,1,0,0,-0.000012,0.000827,54.760699,up
0.0001,0.00002,0,-1,3,3,0,0,1,1,0,0,-0.000009,0.000818,22.987592,up
0.00011,0.00012,0.00013,0,3,3,0,0,1,1,0,0,-0.000004,0.000829,45.015991,up
0.00007,0.00012,0.00007,0,3,3,0,0,2,2,0,0,0.000004,0.000869,61.076104,up
0.00001,0.00002,0.00005,0,4,4,0,0,2,2,0,0,0.000013,0.000919,56.69851,no
0.00004,0.00004,0.00004,0,4,4,0,0,2,2,0,0,0.000024,0.000976,61.403811,up
0.00012,0.00012,0.00013,0,4,4,0,0,2,2,0,0,0.000036,0.001066,71.936574,up
0.00016,0.00002,0.00005,-1,4,4,0,0,1,1,0,0,0.000046,0.001069,41.730109,up
0.00001,0.00003,0.00001,-1,4,4,1,1,1,1,0,0,0.000054,0.001085,42.315045,up
0,0,0.00006,-1,4,4,1,1,1,1,0,0,0.000061,0.00111,39.982967,up
0.00014,0.00014,0.00014,0,4,4,1,1,2,2,0,0,0.000069,0.00117,57.87025,up
0.00015,0.00016,0.00015,0,4,4,1,1,2,2,0,0,0.000078,0.001303,76.890043,up
0.00004,0,0.00003,-1,4,4,1,1,2,2,0,0,0.000089,0.001394,63.490736,up
0.00006,0.00006,0.00007,0,4,4,1,1,2,2,0,0,0.000099,0.001459,62.379634,up
0,0.00001,0.00001,-1,4,4,1,1,2,2,0,0,0.000109,0.00145,55.378405,up
0.00003,0.00006,0.00003,0,4,4,1,1,2,2,0,0,0.000118,0.0014,53.627554,up
0.00005,0.00007,0.00005,0,4,4,1,1,2,2,0,0,0.000126,0.00136,58.623249,up
0.00004,0.00001,0.00002,-1,4,4,1,1,2,2,0,0,0.000133,0.001262,49.69592,down
0.00004,0.00006,0.00012,0,4,4,1,1,1,1,0,0,0.000139,0.001154,51.918056,down
0.00005,0.00009,0.00006,0,4,4,1,1,2,2,0,0,0.000145,0.001048,58.40902,down
0,0.00002,0.00001,-1,4,4,1,1,2,2,0,0,0.000149,0.001056,54.370958,down
0.00003,0.0001,0.00003,0,5,5,1,2,2,2,0,0,0.000154,0.001,57.978262,down
0.00015,0,0.00002,-1,4,4,0,0,1,1,0,0,0.000154,0.000927,18.884808,up
0.00003,0.00004,0.00004,0,4,4,1,1,0,0,0,0,0.000153,0.000884,22.29416,up
0.00004,0.00006,0.00004,0,4,4,0,0,0,0,0,0,0.00015,0.000836,25.949091,up
0.00006,0.00001,0.00001,-1,3,3,0,0,0,0,0,0,0.000146,0.00079,6.206169,up
0.00002,0.00002,0.00002,0,3,3,0,0,0,0,0,0,0.000141,0.000771,11.417024,down
0.00004,0.00004,0.00005,0,3,3,0,0,1,1,0,0,0.000136,0.00069,37.66534,down
0,0.00001,0,-1,4,4,0,0,2,2,0,0,0.000133,0.0006,54.532673,down
0.00002,0.0001,0.00004,0,4,4,0,0,3,3,1,1,0.000131,0.000468,70.751575,down
0.00008,0.00001,0.00001,-1,3,3,0,0,1,1,0,0,0.000129,0.000372,31.738669,up
0.00013,0,0.00002,-1,3,3,0,0,0,0,0,0,0.000124,0.000367,-33.792359,up
0.00001,0.00014,0.00001,0,3,3,0,0,0,0,0,0,0.000118,0.000346,-20.797612,up
0.00006,0.00007,0.00006,0,3,3,0,0,0,0,0,0,0.000113,0.000341,22.601282,up
0.00002,0.00004,0.00003,-1,3,3,0,0,0,0,0,0,0.000108,0.000329,13.995734,down
0.00006,0.00012,0.00007,0,3,3,0,0,1,1,0,0,0.000104,0.000334,50.88247,up
0.00014,0.00014,0.00014,0,4,4,0,0,3,3,2,1,0.000102,0.000421,106.002854,up
0.00013,0,0.00002,-1,3,3,0,0,2,2,0,0,0.000101,0.00043,44.218942,up
0,0.00004,0.00004,-1,3,3,0,0,1,1,0,0,0.0001,0.000445,48.290988,up
0.00012,0.00001,0.00004,-1,3,3,0,0,0,0,0,0,0.000096,0.000446,-9.421565,up
0.00026,0.00028,0.00028,0,4,4,0,0,2,2,0,0,0.000096,0.000522,90.998715,down
0.00006,0.00011,0.00006,0,4,4,0,0,4,4,2,1,0.000097,0.000613,92.91043,down
0.00005,0.00006,0.00016,0,4,4,0,0,2,2,0,0,0.0001,0.000663,79.442033,down
0,0,0.00006,-1,3,3,0,0,3,3,1,1,0.000103,0.000711,73.788756,down
0.0001,0.00002,0,-1,4,4,0,0,2,2,0,0,0.000106,0.000725,48.680684,down
0.00002,0.00004,0.00005,-1,4,4,0,0,1,1,0,0,0.000107,0.000696,34.19332,down
0.00001,0.00008,0.00006,-1,4,4,0,0,1,1,0,0,0.000106,0.000667,30.871168,down
0.00007,0.00005,0.00001,-1,3,3,0,0,0,0,0,0,0.000104,0.000656,2.134298,down
0.00014,0,0.00007,-1,3,3,0,0,-1,-1,0,0,0.000098,0.00067,-38.525704,down
0.00013,0.00013,0.0002,0,3,3,0,0,0,0,0,0,0.000092,0.000669,-2.838292,up
0,0.00004,0.00005,-1,3,3,0,0,0,0,0,0,0.000085,0.000659,-10.172335,down
0.00004,0,0.00004,-1,3,3,0,0,-1,-1,0,0,0.000077,0.000611,-29.801047,up
0,0.00002,0.00003,-1,3,3,0,0,-1,-1,0,0,0.000069,0.000574,-37.116872,up
0.00012,0.00001,0.00002,-1,3,3,0,0,-2,-2,0,0,0.000059,0.000613,-75.575471,up
0.00023,0.00024,0.00023,0,3,3,0,0,-1,-1,0,0,0.000052,0.000591,-2.877355,down
0.00007,0.00003,0.00001,-1,2,2,0,0,0,0,0,0,0.000045,0.000588,-20.241762,up
0.0001,0.00011,0.0001,0,3,3,0,0,0,0,0,0,0.000041,0.000583,11.139732,no
0.00005,0.00009,0.00005,0,3,3,0,0,1,1,0,0,0.000039,0.000589,29.023987,down
0.00004,0.00006,0.00003,-1,3,3,0,0,0,0,0,0,0.000038,0.000589,10.866203,down
0.00011,0.00005,0.00003,-1,3,3,0,0,0,0,0,0,0.000036,0.000565,-29.226724,down
0.00006,0.00011,0.00007,0,3,3,0,0,0,0,0,0,0.000034,0.000554,-9.383469,down
0.00004,0.00007,0.00011,0,3,3,0,0,0,0,0,0,0.000032,0.000522,11.866708,down
0.0001,0,0.00001,-1,3,3,0,0,0,0,0,0,0.00003,0.000486,-15.631111,down
0.00004,0,0.00001,-1,3,3,0,0,-1,-1,0,0,0.000028,0.000434,-29.51315,down
0,0.00002,0.00002,-1,3,3,0,0,0,0,0,0,0.000024,0.000403,-21.823399,down
0.00016,0,0,-1,3,3,0,0,-3,-3,-2,-1,0.000019,0.000449,-92.279541,up
0.00008,0.00008,0.00008,0,3,3,0,0,-2,-2,0,0,0.000013,0.000439,-47.651769,up
0.00006,0.00006,0.00009,0,3,3,0,0,-1,-1,0,0,0.000008,0.000435,-13.783092,up
0.00007,0,0.00002,-1,3,3,0,0,-1,-1,0,0,0.000003,0.00044,-44.956481,up
0.00001,0.00004,0.00005,0,3,3,0,0,-1,-1,0,0,-0.000002,0.00045,-40.848565,up
0.00005,0.00001,0,-1,2,2,0,0,-2,-2,0,0,-0.000007,0.000482,-63.258305,up
0.00007,0.00009,0.00007,0,2,2,0,0,-1,-1,0,0,-0.000011,0.000487,-24.649441,up
0.00019,0.0002,0.00019,0,3,3,0,0,1,1,0,0,-0.000011,0.000513,55.202439,down
0.00003,0.00003,0.00005,0,3,3,0,0,2,2,0,0,-0.000009,0.000511,60.635878,down
0.00005,0.00005,0.00008,0,3,3,0,0,2,2,0,0,-0.000003,0.00056,73.907953,down
0.00003,0.00003,0.00001,-1,3,3,0,0,2,2,0,0,0.000002,0.000586,50.884444,down
0.00001,0.00001,0.00007,0,3,3,0,0,1,1,0,0,0.000008,0.000602,48.324555,down
0.00006,0.00004,0.00001,-1,3,3,0,0,1,1,0,0,0.000013,0.000587,23.50405,down
0.00001,0.00003,0.00003,0,3,3,0,0,0,0,0,0,0.000017,0.000584,23.983364,down
0.00005,0.00005,0.00009,0,4,4,0,0,1,1,0,0,0.00002,0.000595,34.775492,down
0.0001,0,0,-1,3,3,0,0,0,0,0,0,0.000021,0.000595,4.707046,down
0.00007,0.00012,0.00012,0,3,3,0,0,0,0,0,0,0.000022,0.000595,24.8801,down
0.0001,0,0.00001,-1,3,3,0,0,0,0,0,0,0.000022,0.000596,-11.574693,down
0.00004,0.00001,0,-1,3,3,0,0,0,0,0,0,0.000019,0.000603,-30.501893,down
0.00008,0.00003,0,-1,3,3,0,0,-1,-1,0,0,0.000014,0.000631,-52.283891,up
0.00009,0.00009,0.00009,0,3,3,0,0,-1,-1,0,0,0.000009,0.00059,-21.182828,up
0.00006,0,0.00004,-1,2,2,0,0,-1,-1,0,0,0.000004,0.00059,-41.518343,up
0.00001,0.00001,0.00001,0,2,2,0,0,-1,-1,0,0,-0.000001,0.0006,-36.481321,up
0.00001,0,0,-1,2,2,-1,-1,-1,-1,0,0,-0.000005,0.000598,-36.794648,up
0.0001,0.0001,0.0001,0,3,3,0,0,0,0,0,0,-0.000008,0.000582,-2.062233,up
0.00007,0.00007,0.00009,0,3,3,0,0,0,0,0,0,-0.000009,0.000538,11.896815,up
0.00008,0.00015,0.00008,0,3,3,0,0,1,1,0,0,-0.000007,0.000533,37.692516,up
0.00007,0.00015,0.00007,0,3,3,0,0,2,2,0,0,-0.000002,0.000562,62.403698,up
0.00018,0,0,-1,3,3,0,0,0,0,0,0,0.000001,0.000549,-3.094395,up
0,0.00004,0.00003,-1,3,3,0,0,0,0,0,0,0.000003,0.000513,3.898036,up
0.00011,0.00011,0.00011,0,3,3,0,0,1,1,0,0,0.000007,0.000513,50.674463,up
0.00001,0.00005,0.00001,-1,3,3,0,0,2,2,0,0,0.000011,0.00051,47.253199,up
0.0001,0.00011,0.00011,0,4,4,0,0,2,2,0,0,0.000016,0.000572,80.79504,up
0.0001,0.0001,0.00017,0,4,4,1,1,3,3,1,1,0.000024,0.000682,95.65507,down
0.0001,0.00003,0,-1,4,4,0,0,3,3,1,1,0.000031,0.000722,60.381094,down
0.00002,0.00003,0.00004,0,4,4,1,1,2,2,0,0,0.000038,0.000762,56.419225,down
0.00009,0.00013,0.00009,0,4,4,1,1,2,2,0,0,0.000045,0.000841,73.637336,up
0.00006,0,0.00007,-1,4,4,0,0,2,2,0,0,0.000052,0.000869,51.085127,down
0.00015,0,0.00002,-1,3,3,0,0,0,0,0,0,0.000055,0.000844,11.731647,down
0.0001,0.0001,0.00012,0,3,3,0,0,0,0,0,0,0.000058,0.00079,27.592174,down
0.00004,0.00002,0.00001,-1,3,3,0,0,0,0,0,0,0.000058,0.000761,12.221313,down
0.00024,0.00024,0.00039,0,3,3,0,0,1,1,0,0,0.00006,0.000759,68.253974,down
0.00024,0.00004,0.00021,-1,3,3,0,0,0,0,0,0,0.000061,0.000687,1.164322,down
0.00005,0.00007,0,-1,3,3,0,0,0,0,0,0,0.000059,0.000602,-22.575918,down
0.00001,0,0.00012,-1,3,3,0,0,-1,-1,0,0,0.000055,0.000564,-26.396759,down
0.00003,0.00005,0.00005,0,3,3,0,0,0,0,0,0,0.000051,0.000538,-15.05772,down
0.00013,0.00001,0.00004,-1,3,3,0,0,-2,-2,0,0,0.000045,0.000567,-61.916343,down
0.00011,0.00017,0.00012,0,3,3,0,0,-1,-1,0,0,0.000039,0.000578,-34.580553,down
0.00006,0,0.0001,-1,3,3,0,0,-2,-2,0,0,0.000032,0.000571,-56.398003,down
0,0.00004,0.0001,-1,3,3,0,0,-2,-2,0,0,0.000025,0.000567,-56.937298,down
0.00009,0.00001,0,-1,2,2,0,0,-3,-3,-2,-1,0.000016,0.000633,-79.251908,up
0.00001,0.00003,0.00011,-1,2,2,0,0,-3,-3,-2,-1,0.000008,0.000689,-69.993033,up
0.00007,0.00004,0.00001,-1,2,2,0,0,-2,-2,0,0,-0.000001,0.000751,-72.588072,up
0.00005,0.00011,0.00007,0,2,2,0,0,-2,-2,0,0,-0.000009,0.000742,-49.052773,up
0.00001,0.00001,0.00005,0,2,2,0,0,-2,-2,0,0,-0.000017,0.000758,-48.952909,up
0.0001,0.0001,0.00015,0,2,2,0,0,-1,-1,0,0,-0.000021,0.000741,-17.285464,down
0.00003,0.00011,0.00005,0,3,3,0,0,0,0,0,0,-0.000024,0.00067,-8.355883,down
0.00005,0.00001,0.00001,-1,3,3,0,0,0,0,0,0,-0.000026,0.000625,-23.182388,up
0.00009,0.00014,0.00009,0,3,3,0,0,0,0,0,0,-0.000026,0.000619,3.552664,up
0.00007,0.00001,0.00001,-1,3,3,0,0,0,0,0,0,-0.000026,0.000594,-16.171611,up
0.00006,0,0.00002,-1,3,3,0,0,0,0,0,0,-0.000027,0.000582,-23.361629,up
0.00004,0.00004,0.00004,0,3,3,0,0,0,0,0,0,-0.000027,0.000397,-8.827056,up
0.00006,0.00006,0.00007,0,3,3,0,0,0,0,0,0,-0.000025,0.000362,31.777081,up
0.00004,0.00006,0.00004,0,3,3,0,0,2,2,0,0,-0.000023,0.000365,58.564236,down
0,0,0.00002,-1,4,4,0,0,2,2,0,0,-0.000019,0.000365,53.090943,down
0.00006,0,0,-1,3,3,0,0,1,1,0,0,-0.000016,0.000335,30.733434,up
0,0.00002,0.00002,-1,4,4,0,0,1,1,0,0,-0.000013,0.000342,34.231788,up
0.00002,0.00002,0.00005,0,4,4,0,0,1,1,0,0,-0.00001,0.000347,50.367533,up
0.00012,0,0,-1,3,3,0,0,0,0,0,0,-0.000009,0.000352,-28.129002,up
0.00001,0,0.00005,-1,3,3,0,0,-1,-1,0,0,-0.00001,0.000356,-26.14085,up
0.00011,0.00011,0.00017,0,3,3,0,0,0,0,0,0,-0.000009,0.000352,42.575683,up
0.00006,0.00011,0.00006,0,4,4,0,0,3,3,1,1,-0.000006,0.000368,72.255669,up
0.00002,0.00007,0.00007,0,3,3,0,0,2,2,0,0,-0.000003,0.000345,63.268189,up
0.00007,0.00008,0.0001,0,4,4,0,0,3,3,1,1,0.000001,0.00037,83.98698,down
0.00001,0.00008,0.00003,0,4,4,1,1,4,4,2,1,0.000006,0.000394,90.793079,down
0.00002,0.00005,0.00002,-1,4,4,0,0,3,3,1,1,0.000012,0.000423,65.968554,down
0.00001,0.00001,0.00006,-1,4,4,0,0,2,2,0,0,0.000017,0.000447,58.552055,down
0.00003,0.00003,0,-1,3,3,0,0,2,2,0,0,0.000021,0.000445,40.878239,down
0.00008,0,0.00001,-1,3,3,0,0,0,0,0,0,0.000023,0.000444,-4.503203,down
0,0.00001,0.00001,-1,3,3,0,0,0,0,0,0,0.000023,0.000429,-6.753896,down
0.00011,0,0.00002,-1,3,3,0,0,-1,-1,0,0,0.000021,0.000426,-58.742281,up
0.00002,0,0.00003,-1,3,3,0,0,-2,-2,0,0,0.000017,0.00044,-65.012594,up
0.00001,0.00007,0,-1,3,3,0,0,-2,-2,0,0,0.000012,0.00047,-62.606354,up
0.00001,0.00002,0.00001,-1,3,3,0,0,-2,-2,0,0,0.000007,0.000492,-52.475782,up
0.0001,0.0001,0.0001,0,3,3,0,0,-1,-1,0,0,0.000003,0.000493,-14.610445,up
0.00007,0.00012,0.00009,0,3,3,0,0,0,0,0,0,0.000001,0.000497,23.962599,up
0.00002,0.00005,0,-1,3,3,0,0,1,1,0,0,0,0.000499,18.442467,up
0.00005,0.00005,0.00008,0,3,3,0,0,0,0,0,0,0.000001,0.000501,17.552672,up
0.00007,0.00007,0.00007,0,3,3,0,0,1,1,0,0,0.000003,0.000496,48.578566,up
0.00003,0.00007,0.00006,0,3,3,0,0,2,2,0,0,0.000007,0.000487,51.698426,up
0.00016,0.00021,0.00017,0,4,4,0,0,3,3,2,1,0.000014,0.000582,96.027594,up
0.00007,0.00001,0,-1,3,3,0,0,3,3,1,1,0.000021,0.000625,63.969302,up
0,0.00004,0.00004,-1,4,4,1,1,2,2,0,0,0.000029,0.000682,69.641001,up
0.00003,0.00009,0.00004,0,4,4,1,1,2,2,0,0,0.000037,0.000732,64.851705,up
0.00001,0.00004,0.00001,-1,5,5,1,1,2,2,0,0,0.000044,0.000766,54.955556,up
0.00021,0.00032,0.00023,0,5,5,1,2,3,3,1,1,0.000053,0.000887,88.380467,up
0.00021,0.00022,0.00028,0,5,5,1,2,3,3,2,1,0.000066,0.00111,104.928611,down
0.00006,0.00006,0.00007,-1,5,5,1,2,3,3,1,1,0.000079,0.001236,76.924812,up
0.00002,0,0.00005,-1,5,5,1,1,2,2,0,0,0.000091,0.001315,64.550723,down
0.00006,0.00006,0.00006,0,5,5,1,1,2,2,0,0,0.000103,0.001395,64.577963,down
0.00001,0.00008,0.00002,0,5,5,1,1,2,2,0,0,0.000114,0.001424,59.061279,down
0.00001,0.00013,0.00001,-1,5,5,1,1,2,2,0,0,0.000123,0.001413,52.35536,down
0.00001,0.00002,0.00004,-1,4,4,1,1,1,1,0,0,0.000131,0.001366,46.783144,down
0.00028,0.00005,0.00003,-1,3,3,0,0,0,0,0,0,0.000133,0.00125,2.160298,up
0.00004,0.00004,0.00007,0,3,3,0,0,0,0,0,0,0.000131,0.001155,3.549326,up
0,0,0.00001,-1,3,3,0,0,0,0,0,0,0.000127,0.001088,0.459758,no
0.00002,0.00007,0,-1,3,3,0,0,0,0,0,0,0.000121,0.001004,-8.866289,down
0.00004,0.00004,0.00017,0,3,3,0,0,0,0,0,0,0.000114,0.000902,-5.209955,down
0.00005,0.00002,0,-1,3,3,0,0,0,0,0,0,0.000106,0.00083,-13.736186,down
0.00004,0.00009,0.00004,0,3,3,0,0,0,0,0,0,0.000099,0.000752,-0.798387,down
0.00006,0.00001,0.00001,-1,2,2,-1,-1,0,0,0,0,0.000092,0.000735,-18.371705,up
0.00003,0.00001,0,-1,2,2,0,0,-1,-1,0,0,0.000085,0.000699,-32.46773,no
0,0.00006,0.00001,-1,2,2,0,0,-1,-1,0,0,0.000077,0.000682,-37.079051,down
0.00002,0.00001,0.00005,-1,2,2,-1,-1,-1,-1,0,0,0.000069,0.000671,-41.30104,down
0.00002,0.00002,0.00002,0,2,2,-1,-1,-1,-1,0,0,0.000061,0.000649,-40.692509,down
0.00009,0.00014,0.00009,0,2,2,0,0,0,0,0,0,0.000055,0.00065,-12.300416,down
0.00008,0,0,-1,2,2,0,0,-1,-1,0,0,0.00005,0.000611,-33.717298,up
0.00008,0.00002,0,-1,3,3,0,0,-2,-2,0,0,0.000043,0.000621,-59.563252,up
0,0,0,-1,2,2,0,0,-2,-2,0,0,0.000035,0.000629,-56.433247,up
0,0,0,-1,2,2,0,0,-2,-2,0,0,0.000028,0.000601,-55.4178,up
0.00007,0.00008,0.00007,0,3,3,0,0,-1,-1,0,0,0.000021,0.000527,-29.786459,down
0.00006,0.00008,0.00006,0,3,3,0,0,0,0,0,0,0.000016,0.000425,-1.881182,down
0.00001,0,0,-1,3,3,0,0,0,0,0,0,0.000013,0.000285,-12.994961,up
0.00002,0.0001,0,-1,2,2,0,0,0,0,0,0,0.00001,0.000286,-18.528892,up
0.00004,0,0,-1,3,3,0,0,-1,-1,0,0,0.000007,0.00029,-42.037736,up
0.00003,0.00002,0,-1,2,2,0,0,-2,-2,0,0,0.000003,0.000308,-66.826433,up
0.00009,0.0001,0.00009,0,3,3,0,0,-1,-1,0,0,0,0.000307,-7.167036,up
0.00011,0.00013,0.00011,0,3,3,0,0,1,1,0,0,0,0.000321,66.671843,up
0,0,0,-1,3,3,0,0,2,2,0,0,0.000002,0.000342,66.344567,no
0.00006,0,0.00001,-1,3,3,0,0,1,1,0,0,0.000003,0.000323,34.986239,up
0.00012,0.00003,0,-1,3,3,0,0,0,0,0,0,0.000004,0.000321,-29.890737,down
0.0002,0.0002,0.0002,0,4,4,0,0,2,2,0,0,0.000006,0.000372,88.525743,down
0.00004,0.00002,0.00001,-1,4,4,0,0,2,2,0,0,0.000009,0.000392,55.60121,down
0.00001,0.00004,0.00001,-1,4,4,0,0,2,2,0,0,0.000012,0.000409,50.330055,down
0.00002,0.00007,0,-1,3,3,0,0,2,2,0,0,0.000014,0.000421,41.757074,down
0.00017,0,0,-1,3,3,0,0,0,0,0,0,0.000014,0.000423,-39.492074,up
0.00004,0.00001,0.00001,-1,3,3,0,0,-1,-1,0,0,0.000012,0.000437,-44.800731,up
0.00012,0.00015,0.00015,0,3,3,0,0,0,0,0,0,0.00001,0.000426,7.7445,up
0.00002,0.00002,0.00002,0,3,3,0,0,0,0,0,0,0.000009,0.000411,14.368091,up
0,0.00001,0,-1,3,3,0,0,0,0,0,0,0.000009,0.000387,11.355075,up
0.00007,0.00008,0.00007,0,3,3,0,0,1,1,0,0,0.000009,0.0004,51.779336,up
0,0.00001,0,-1,3,3,0,0,1,1,0,0,0.000011,0.00041,38.550921,up
0.00006,0.00006,0.00006,0,3,3,0,0,1,1,0,0,0.000013,0.00043,56.051248,up
0.0001,0.00012,0.0001,0,4,4,0,0,3,3,1,1,0.000018,0.000481,81.92791,down
0.00006,0.00009,0.00001,-1,4,4,0,0,3,3,1,1,0.000022,0.000488,54.923107,up
0.0001,0.00012,0.00011,0,3,3,0,0,3,3,1,1,0.000027,0.000507,84.176751,no
0,0,0.00003,-1,4,4,0,0,3,3,1,1,0.000033,0.000542,72.883842,up
0.00002,0.00003,0.00007,0,4,4,0,0,2,2,0,0,0.000039,0.000583,64.314925,no
0.00009,0.00001,0.00001,-1,3,3,0,0,1,1,0,0,0.000044,0.000593,31.216405,up
