@relation '3mdata-weka.filters.unsupervised.attribute.Remove-R1-7,9-12'

@attribute 'RSI EXTREME SCALED' numeric
@attribute MACDIndicator numeric
@attribute bbSizeBand numeric
@attribute bbPricePosition numeric
@attribute Prediction {up,down,no}

@data
0,-0.000199,0.001302,-107.804026,up
0,-0.00021,0.00145,-99.31625,down
0,-0.000221,0.001512,-70.393375,up
0,-0.000229,0.001538,-42.129024,down
0,-0.000235,0.001574,-48.414143,down
0,-0.000239,0.001597,-39.271435,down
0,-0.000246,0.00175,-73.363643,up
0,-0.000248,0.001771,-26.876575,down
0,-0.000248,0.001809,-36.206534,down
0,-0.000247,0.00184,-36.078699,down
0,-0.000244,0.001857,-29.019337,down
0,-0.000243,0.001879,-48.471377,up
0,-0.000242,0.001839,-42.195418,down
0,-0.00024,0.001743,-36.651462,down
0,-0.000239,0.001626,-38.1367,down
0,-0.000236,0.001411,-36.438554,down
0,-0.00023,0.001097,-2.825349,down
0,-0.000225,0.00105,-35.798972,down
0,-0.00022,0.000745,-59.189632,down
0,-0.000217,0.000701,-58.175996,down
0,-0.000214,0.000766,-70.328823,down
-1,-0.000212,0.000832,-69.148309,down
-1,-0.000211,0.000884,-62.878067,down
-1,-0.00021,0.000886,-67.009649,down
0,-0.000208,0.000869,-40.399072,down
0,-0.000205,0.000836,-50.024019,down
0,-0.000204,0.000922,-74.501645,down
-1,-0.000204,0.000937,-82.086813,up
-1,-0.000205,0.000975,-75.902426,up
0,-0.000206,0.000975,-59.400434,up
-2,-0.000208,0.00099,-78.822066,up
-2,-0.00021,0.001064,-71.612461,up
0,-0.000209,0.001047,-27.132038,up
0,-0.000203,0.001004,4.082445,up
0,-0.000194,0.00097,8.350654,up
0,-0.000186,0.000942,-27.606512,up
0,-0.000177,0.00078,1.025472,up
0,-0.000166,0.000714,21.006776,up
0,-0.000153,0.000703,53.02562,down
0,-0.000139,0.0007,56.298641,down
0,-0.000123,0.000738,65.291816,down
0,-0.000109,0.000746,34.601273,down
0,-0.000097,0.000759,38.355312,down
0,-0.000085,0.000773,33.650086,up
0,-0.000075,0.000766,21.407295,up
0,-0.000067,0.000767,18.639636,up
0,-0.00006,0.000768,23.966949,up
0,-0.000054,0.000742,13.471756,up
0,-0.000046,0.000732,49.064564,down
0,-0.000039,0.000718,37.038338,down
0,-0.000031,0.000642,57.826424,down
0,-0.000024,0.000477,37.917194,down
0,-0.000017,0.000439,43.519519,down
0,-0.000014,0.000447,-41.37049,down
-1,-0.000016,0.000589,-114.414091,down
0,-0.000022,0.000668,-104.787366,down
0,-0.000029,0.000733,-76.582571,down
0,-0.000037,0.000785,-63.40092,down
0,-0.000045,0.000846,-68.309154,down
0,-0.000055,0.000964,-87.237249,down
-2,-0.000075,0.001521,-137.396712,down
-2,-0.000098,0.001811,-96.178895,down
-2,-0.000123,0.002022,-80.720893,down
-2,-0.000146,0.002159,-66.153662,down
-2,-0.000165,0.00223,-50.228761,down
-2,-0.000184,0.002381,-66.516468,down
-2,-0.000202,0.002499,-61.671491,up
-2,-0.00022,0.002611,-60.256176,up
-1,-0.000234,0.002581,-42.161201,up
-1,-0.000244,0.002533,-41.139762,up
-1,-0.000253,0.002438,-45.819231,up
-1,-0.000257,0.002281,-29.586576,up
0,-0.000255,0.002034,-4.671129,up
0,-0.000249,0.001839,-10.059001,up
0,-0.00024,0.001729,-1.504053,up
0,-0.000228,0.001608,7.83641,down
0,-0.000215,0.001433,12.843601,down
0,-0.000201,0.001202,21.878195,down
0,-0.000186,0.000962,42.736777,down
1,-0.000169,0.000833,76.021641,down
0,-0.000154,0.000821,22.780857,down
0,-0.000141,0.000831,29.94639,down
0,-0.000129,0.000841,29.714041,up
0,-0.000119,0.000842,5.46584,up
0,-0.000112,0.000838,-16.338857,up
0,-0.000106,0.00081,5.058766,up
0,-0.000101,0.000763,1.967107,up
0,-0.000093,0.000695,54.649395,down
0,-0.000083,0.00071,61.697791,down
0,-0.000072,0.000673,41.305481,up
0,-0.000062,0.00054,45.541892,up
0,-0.000053,0.000471,24.395375,up
0,-0.000046,0.000471,-1.273357,up
0,-0.000041,0.000457,-7.665625,up
0,-0.000032,0.000551,99.814567,down
0,-0.000024,0.00056,31.804736,down
0,-0.000018,0.000563,22.721695,down
0,-0.000012,0.000567,20.99975,up
0,-0.000008,0.000571,23.450202,up
0,-0.000004,0.00056,21.440539,up
0,-0,0.000555,22.355955,down
0,0.000002,0.000552,9.971711,up
0,0.000005,0.00056,35.534652,down
0,0.000008,0.000538,32.149206,down
0,0.00001,0.000444,30.841564,down
0,0.000012,0.000387,-10.599633,up
0,0.000012,0.000312,-12.826707,up
0,0.000012,0.000314,-18.178443,down
-1,0.000012,0.000308,2.597594,down
0,0.000011,0.000322,-50.94003,up
0,0.00001,0.000322,10.85467,up
0,0.00001,0.000324,32.370002,no
0,0.000009,0.000308,-38.98447,up
0,0.000008,0.000291,-56.367707,up
0,0.000006,0.000198,-30.743551,up
0,0.000006,0.000205,46.899069,up
0,0.000006,0.000214,51.357591,up
0,0.000007,0.000214,4.202271,up
0,0.00001,0.000351,138.060493,down
0,0.000015,0.000387,74.209835,up
0,0.000019,0.000402,48.49025,up
0,0.000022,0.000402,25.866966,up
0,0.000025,0.00042,51.216795,up
0,0.000029,0.000477,83.042412,up
0,0.000033,0.000528,74.984401,up
0,0.000037,0.000526,26.624439,up
0,0.000042,0.000628,98.600042,down
0,0.000049,0.000693,80.500541,down
1,0.000057,0.000813,94.370521,down
0,0.000066,0.00085,72.019939,down
0,0.000073,0.00087,49.889177,up
0,0.000077,0.000872,30.62058,up
0,0.00008,0.000839,31.825911,up
0,0.000081,0.000777,19.186018,down
0,0.000081,0.00072,21.256792,up
0,0.000082,0.00071,49.69521,down
0,0.000081,0.000672,21.286014,up
0,0.000081,0.000607,39.707784,up
0,0.000079,0.000605,-10.077913,up
0,0.000076,0.000584,10.436599,up
0,0.000074,0.000547,21.041011,up
0,0.000073,0.000496,55.420716,up
0,0.000073,0.00046,52.419956,down
0,0.000074,0.000474,65.83392,down
0,0.000075,0.000488,65.937798,down
0,0.000076,0.000391,23.018355,down
0,0.000076,0.000404,44.320136,down
0,0.000076,0.000406,22.428578,down
0,0.000073,0.000392,-14.286365,no
0,0.000068,0.000415,-62.000879,up
0,0.000063,0.000421,-31.105182,up
0,0.000057,0.000412,-4.365962,up
0,0.000053,0.000407,-5.652475,up
0,0.000048,0.000391,-13.044001,up
0,0.000047,0.000421,76.651252,down
0,0.000048,0.000486,87.106628,down
0,0.000051,0.000533,77.522811,down
0,0.000053,0.000542,33.388882,down
0,0.000055,0.000509,30.244081,down
0,0.000055,0.00049,7.963019,up
0,0.000054,0.000479,1.880235,up
0,0.000052,0.000479,-2.089122,up
0,0.000049,0.000482,-21.561641,up
0,0.000045,0.000485,-30.901572,up
0,0.000042,0.000482,27.413872,up
0,0.00004,0.000486,25.489918,up
0,0.000038,0.000485,5.357409,up
0,0.000038,0.000503,46.293738,up
0,0.000038,0.000504,38.289675,up
0,0.000039,0.000485,72.635241,up
0,0.000044,0.000554,105.251333,down
1,0.000052,0.000697,112.969498,down
0,0.000061,0.000758,81.433521,down
1,0.000069,0.000774,63.278506,down
0,0.000076,0.000811,52.384621,down
0,0.00008,0.000826,33.055868,down
1,0.000084,0.000859,48.207207,down
1,0.000087,0.000875,39.54544,down
0,0.000089,0.000888,37.967915,no
0,0.000089,0.000869,15.193002,no
0,0.000086,0.000841,-9.985505,up
0,0.00008,0.000813,-24.104941,up
0,0.000074,0.000756,-15.612714,up
0,0.00007,0.000679,32.099633,up
0,0.000066,0.000643,2.644273,up
0,0.000064,0.000616,39.455188,up
0,0.000065,0.000608,83.58814,up
0,0.000068,0.000597,52.302339,up
0,0.00007,0.00056,42.289834,up
0,0.000075,0.000656,98.98668,up
0,0.000082,0.000744,82.628997,up
0,0.00009,0.00082,77.047393,up
0,0.0001,0.001007,101.349311,down
1,0.000112,0.001165,87.816214,up
1,0.000123,0.00125,64.867158,up
1,0.000133,0.001337,67.621987,up
1,0.000142,0.001399,54.976012,up
0,0.000148,0.001415,36.90198,up
1,0.000154,0.001469,54.379306,up
1,0.000159,0.001482,49.041436,down
1,0.000162,0.001435,44.936894,down
1,0.000166,0.001347,49.889453,down
1,0.000168,0.001229,41.342507,down
0,0.000169,0.001167,36.32233,down
0,0.000166,0.001005,0.895703,down
0,0.000159,0.000886,-10.157179,down
0,0.000151,0.000831,-13.605388,down
0,0.000143,0.000717,-9.479251,down
0,0.000134,0.000551,-19.060413,down
0,0.000124,0.000519,-41.20149,down
0,0.000114,0.000488,-49.607769,down
0,0.000103,0.000519,-91.708197,down
-2,0.000091,0.000572,-74.950221,down
-2,0.000077,0.000669,-93.747348,down
-2,0.000063,0.00075,-79.096993,down
-2,0.000048,0.000829,-80.20384,up
-2,0.000033,0.000917,-78.080187,up
-2,0.000018,0.000995,-68.030109,up
-2,0.000004,0.001026,-60.527962,down
-2,-0.000007,0.001021,-46.012692,down
-2,-0.000017,0.000998,-40.070184,down
-2,-0.000025,0.00093,-36.989247,up
-2,-0.000032,0.000869,-44.544042,up
-2,-0.00004,0.000817,-63.775635,up
-2,-0.000047,0.00081,-49.022854,up
0,-0.000051,0.000778,-21.323712,down
0,-0.000052,0.000739,20.306923,down
0,-0.000049,0.000678,30.656266,down
0,-0.000045,0.000609,37.102814,down
0,-0.00004,0.000568,52.151,down
0,-0.000038,0.00052,-50.931528,down
0,-0.000039,0.000553,-77.359224,down
0,-0.000042,0.000553,-60.166873,down
0,-0.000047,0.000596,-67.976682,down
0,-0.000053,0.000673,-84.259884,down
0,-0.000062,0.000779,-88.22796,down
0,-0.000071,0.000869,-77.255726,down
0,-0.000081,0.000941,-67.453309,down
0,-0.00009,0.001017,-66.389986,down
-1,-0.000098,0.001075,-60.372256,down
-2,-0.000107,0.001151,-67.171219,down
-2,-0.000115,0.001198,-56.654812,down
-2,-0.000122,0.001253,-56.335516,down
-2,-0.000129,0.00131,-52.066758,down
-2,-0.000145,0.001786,-119.542321,up
0,-0.00016,0.001852,-56.581732,up
-1,-0.000172,0.001854,-54.095289,up
0,-0.000182,0.001787,-41.625675,down
0,-0.000188,0.001687,-40.488917,up
0,-0.000191,0.001503,-27.149669,down
0,-0.000193,0.001446,-36.867775,down
0,-0.000193,0.001403,-33.355474,down
0,-0.000192,0.00133,-32.922329,down
0,-0.00019,0.001247,-23.820533,down
0,-0.000186,0.001184,-20.772071,down
0,-0.000182,0.001142,-24.431247,down
0,-0.000179,0.001127,-49.324401,down
0,-0.000177,0.001079,-38.63731,down
0,-0.000175,0.001017,-26.246966,down
0,-0.000173,0.000958,-40.614174,up
0,-0.000171,0.000919,-39.057085,down
0,-0.000169,0.00085,-36.0972,down
0,-0.000167,0.000799,-51.430529,down
-2,-0.000166,0.000724,-49.17249,down
0,-0.000163,0.000551,-31.020807,down
0,-0.000161,0.000593,-67.943131,down
0,-0.000158,0.000605,-37.380912,up
0,-0.000155,0.000618,-57.127613,up
0,-0.000152,0.000623,-48.608105,up
0,-0.000148,0.000568,-29.730734,up
0,-0.000144,0.000566,-52.476549,up
0,-0.000136,0.000559,54.584627,down
0,-0.000127,0.000536,24.990042,down
0,-0.000118,0.000492,26.027768,down
0,-0.00011,0.000433,2.080577,down
0,-0.000103,0.00039,-32.289122,up
0,-0.000098,0.0004,-39.012193,up
0,-0.000094,0.0004,-30.767432,up
0,-0.00009,0.000377,-12.733395,down
0,-0.000086,0.000376,-16.209494,down
0,-0.000083,0.000376,-14.622864,down
0,-0.000079,0.000375,-13.055357,down
0,-0.000076,0.000373,-13.673426,down
0,-0.000073,0.000375,-29.359442,down
0,-0.00007,0.000373,-31.345924,down
-2,-0.000068,0.00037,-21.353789,down
-2,-0.000066,0.000379,-39.317029,down
-2,-0.000064,0.000383,-38.364238,up
-2,-0.000064,0.000425,-78.501361,up
-1,-0.000064,0.000458,-64.8387,up
-1,-0.000065,0.000482,-59.715577,up
-2,-0.000066,0.00042,-63.773381,up
0,-0.000065,0.000369,7.860298,down
0,-0.000062,0.000312,20.506923,down
0,-0.000059,0.000289,31.469479,down
0,-0.000054,0.000291,30.938066,down
0,-0.00005,0.000295,29.526535,down
0,-0.000045,0.000294,9.528551,down
0,-0.000042,0.000295,-40.625482,down
0,-0.000041,0.000317,-70.40667,down
0,-0.000042,0.00036,-88.923202,down
0,-0.000045,0.000417,-94.083011,up
0,-0.000048,0.000434,-62.020639,up
0,-0.000049,0.000432,-26.832018,up
0,-0.000051,0.000434,-32.708563,up
0,-0.000053,0.000455,-65.267829,up
0,-0.000053,0.00045,-10.65746,no
0,-0.000052,0.000445,12.5803,down
0,-0.000048,0.000459,44.056418,down
0,-0.000043,0.000482,54.991711,down
0,-0.000039,0.00048,-7.701338,down
0,-0.000035,0.000479,-16.273856,no
0,-0.000033,0.00047,-17.862236,up
0,-0.000031,0.000455,-10.999643,down
0,-0.000029,0.000432,5.098045,down
0,-0.000027,0.000405,-5.682586,down
0,-0.000026,0.000372,-2.148861,down
0,-0.000025,0.000349,12.050521,down
0,-0.000025,0.000355,-41.086029,down
0,-0.000024,0.000355,8.720509,no
0,-0.000025,0.000358,-46.893359,up
0,-0.000026,0.000343,-50.102991,up
0,-0.000027,0.000335,-22.694152,down
0,-0.000028,0.000348,-48.226905,up
0,-0.000027,0.000348,8.054428,down
0,-0.000026,0.000327,33.608356,down
0,-0.000024,0.000328,-14.616088,down
0,-0.000023,0.000336,-46.116096,down
0,-0.000023,0.000302,-19.229454,down
0,-0.000023,0.000232,-57.015316,up
0,-0.000023,0.000231,-35.944969,down
0,-0.000024,0.000238,-47.949553,down
0,-0.000024,0.000244,-43.446637,down
0,-0.000025,0.000264,-72.647057,down
0,-0.000026,0.000251,-16.7034,down
0,-0.000028,0.0003,-100.406573,down
0,-0.000031,0.000344,-92.387616,down
0,-0.000034,0.000351,-61.856571,down
-1,-0.000039,0.00045,-109.146488,down
-2,-0.000045,0.00053,-100.341643,down
-1,-0.000051,0.000603,-83.420869,no
-1,-0.000058,0.000656,-69.409553,up
-2,-0.000063,0.000693,-63.661572,up
-2,-0.000069,0.000756,-72.109963,up
-2,-0.000075,0.000771,-59.770976,up
-1,-0.000079,0.000734,-43.165473,up
0,-0.00008,0.000697,-2.151727,up
0,-0.000078,0.000675,-5.480316,up
0,-0.000076,0.000634,0.630567,up
0,-0.000072,0.000607,-6.09663,up
0,-0.000068,0.00057,20.536788,up
0,-0.000063,0.000534,17.034845,up
0,-0.000056,0.000509,46.790508,down
0,-0.00005,0.000492,33.327414,up
0,-0.000044,0.000445,48.290988,down
0,-0.000038,0.000453,46.811551,down
0,-0.000032,0.000461,40.773333,down
1,-0.000027,0.000461,40.773333,down
1,-0.000023,0.000467,37.02547,down
0,-0.000019,0.000453,13.019216,down
0,-0.000017,0.000435,-2.75771,down
0,-0.000015,0.00042,17.384957,down
0,-0.000014,0.000395,4.804837,down
0,-0.000016,0.000415,-110.281433,down
-2,-0.000025,0.000745,-152.542746,down
-2,-0.00004,0.001016,-120.434879,down
-2,-0.000055,0.001146,-81.093823,up
-1,-0.000068,0.00122,-60.903302,up
-2,-0.000083,0.001378,-82.243682,up
-2,-0.000098,0.001477,-64.450235,up
-2,-0.000111,0.001559,-61.580861,up
0,-0.000118,0.001544,-14.574732,down
0,-0.000122,0.001513,-19.635666,up
0,-0.000122,0.00148,-14.524313,up
0,-0.00012,0.001435,-14.5613,up
0,-0.000118,0.001384,-18.64031,up
0,-0.000113,0.001317,-2.808946,up
0,-0.000106,0.001245,18.62808,up
0,-0.000097,0.001171,28.775383,up
0,-0.000086,0.001125,41.862636,down
0,-0.000074,0.001083,40.983936,up
0,-0.000061,0.001031,54.02248,up
1,-0.000051,0.00095,35.789474,up
1,-0.00004,0.000968,46.815142,up
1,-0.000031,0.000965,40.498705,up
0,-0.000022,0.000958,57.512376,down
1,-0.000012,0.000976,53.486442,down
1,-0.000003,0.000995,46.352878,down
0,0.000004,0.000896,35.835876,down
1,0.000011,0.000796,31.168473,no
0,0.000016,0.000619,30.847858,up
0,0.00002,0.00061,27.694918,no
0,0.000023,0.000573,24.596479,up
0,0.000025,0.000532,14.466153,up
0,0.000026,0.00047,18.916111,up
0,0.000029,0.000362,62.701261,down
0,0.00003,0.000264,8.720085,up
0,0.000031,0.000238,36.578927,up
0,0.000033,0.000251,82.803493,down
0,0.000035,0.000269,65.409885,down
0,0.000037,0.000272,45.614137,down
0,0.000038,0.000283,48.113341,down
0,0.00004,0.000263,73.040242,down
0,0.000041,0.000247,24.29329,down
0,0.000039,0.000258,-92.309794,up
0,0.000036,0.000263,-34.998449,up
0,0.000034,0.000264,25.356469,up
0,0.000033,0.000268,31.326714,up
0,0.000031,0.000266,-6.756469,up
0,0.000029,0.000268,-36.132519,up
0,0.000026,0.000267,-21.732604,up
0,0.000025,0.000284,66.117715,down
0,0.000025,0.000283,27.910011,down
0,0.000025,0.000274,24.813552,no
0,0.000026,0.000277,48.660498,down
0,0.000026,0.000276,6.163761,up
0,0.000025,0.000267,10.855353,down
0,0.000025,0.000266,9.400971,up
0,0.000025,0.000263,17.883687,down
0,0.000024,0.00026,3.845443,up
0,0.000023,0.00026,11.536329,up
0,0.000022,0.000261,-24.515855,up
0,0.000022,0.000287,86.972964,no
0,0.000021,0.000287,3.478919,up
0,0.000021,0.000243,44.924587,up
0,0.000022,0.000243,70.478021,up
0,0.000024,0.000268,74.360056,down
0,0.000026,0.000288,65.216477,down
0,0.000028,0.000318,84.089275,down
0,0.000031,0.000341,93.277596,down
0,0.000035,0.000358,81.378706,down
0,0.000037,0.000358,-2.237379,down
0,0.000036,0.000359,-29.783328,down
0,0.000036,0.000367,43.546484,down
0,0.000036,0.000377,40.019311,down
0,0.000034,0.000375,-34.666667,down
0,0.000031,0.00038,-44.218182,down
0,0.000027,0.000388,-47.732003,down
0,0.000022,0.000392,-36.520642,down
0,0.000017,0.000423,-74.211773,down
0,0.00001,0.000499,-95.196546,down
-1,-0,0.000627,-109.95974,up
-2,-0.000011,0.000746,-96.868795,up
-2,-0.000022,0.00082,-72.432292,up
-2,-0.000033,0.000891,-69.145863,up
-1,-0.000043,0.000953,-66.215252,up
0,-0.000052,0.000974,-48.236853,up
-1,-0.000058,0.000963,-24.811592,up
-1,-0.000061,0.000932,-23.828646,up
0,-0.000063,0.000874,-22.888929,up
0,-0.000062,0.000793,4.034504,up
0,-0.000059,0.000771,23.605032,down
0,-0.000054,0.000761,24.55814,down
0,-0.000048,0.000701,32.119309,down
0,-0.000041,0.000633,41.388346,down
1,-0.000034,0.000627,45.293846,down
1,-0.000028,0.00061,21.632079,down
0,-0.000024,0.000595,23.350011,down
0,-0.000021,0.000567,5.998469,up
0,-0.000019,0.000561,-9.807853,up
0,-0.000019,0.000562,-12.806199,up
0,-0.00002,0.000544,-11.386694,up
0,-0.00002,0.000512,22.260064,up
0,-0.000018,0.000501,37.933674,up
0,-0.000014,0.000506,73.5086,up
0,-0.000008,0.00048,72.920623,up
0,-0.000002,0.000467,67.286143,no
0,0.000004,0.000489,66.714951,down
0,0.000011,0.000493,56.398039,no
0,0.000018,0.000516,77.769754,down
1,0.000025,0.000553,67.662529,down
0,0.00003,0.000562,32.537833,down
0,0.000033,0.000562,-3.202183,up
1,0.000035,0.000573,33.356721,down
0,0.000035,0.000573,-1.571783,down
0,0.000035,0.000573,8.547713,down
0,0.000033,0.000567,3.528649,down
0,0.000032,0.00056,5.361205,down
0,0.00003,0.000534,-4.490494,down
0,0.000025,0.000517,-63.435702,down
0,0.000021,0.000469,-42.615937,down
-1,0.000012,0.000619,-132.360665,up
0,0.000001,0.000704,-87.690472,down
-1,-0.000009,0.000784,-77.649347,down
0,-0.000018,0.0008,-40.380718,down
0,-0.000025,0.000821,-47.60445,up
0,-0.000032,0.000846,-51.391422,down
0,-0.000039,0.000876,-58.324109,up
0,-0.000046,0.000916,-63.540185,up
0,-0.000051,0.000865,-21.165353,up
0,-0.000053,0.000795,-8.554644,down
0,-0.000055,0.000765,-32.806429,up
0,-0.000056,0.000758,-29.55567,up
0,-0.000057,0.000707,-34.388825,up
0,-0.000056,0.000673,8.0185,up
0,-0.000054,0.000622,8.844333,up
0,-0.000051,0.000567,16.577555,up
0,-0.000046,0.000521,58.326878,up
0,-0.000042,0.000449,10.24692,up
0,-0.000036,0.000482,74.107111,up
0,-0.000029,0.000515,87.312825,up
0,-0.000022,0.000502,51.607476,up
0,-0.000015,0.000527,63.041131,up
0,-0.000009,0.000547,62.573482,up
0,-0.000002,0.000574,53.306141,up
0,0.000004,0.000611,62.240743,up
1,0.000013,0.0007,90.763501,down
1,0.000021,0.000721,67.853296,down
0,0.000029,0.000691,60.524119,down
0,0.000036,0.00073,65.71644,down
0,0.000043,0.000749,46.868008,up
0,0.000047,0.000714,30.249016,up
0,0.00005,0.000663,21.568634,up
0,0.000049,0.00059,-39.823716,up
0,0.000046,0.000571,-31.852713,up
0,0.000044,0.000555,44.501344,up
0,0.000046,0.000567,71.772404,down
0,0.000048,0.000597,63.179243,up
0,0.000052,0.000582,76.821731,no
0,0.000056,0.000578,35.277438,up
0,0.000059,0.000597,50.280114,up
0,0.000062,0.000575,33.417847,up
0,0.000064,0.000574,45.998337,up
0,0.000067,0.000583,53.828791,up
0,0.000069,0.000577,45.790293,up
0,0.000072,0.000596,59.240468,up
0,0.000074,0.00062,48.243459,up
1,0.000077,0.000654,57.30578,down
1,0.00008,0.000691,58.894733,down
1,0.000082,0.000725,52.989466,down
1,0.000086,0.000774,65.590717,down
1,0.00009,0.000803,60.489464,down
0,0.000091,0.000773,12.934219,down
0,0.000089,0.000631,-0.158587,down
0,0.000084,0.0005,-72.367442,down
0,0.000075,0.000556,-95.544906,down
0,0.000062,0.000689,-104.337901,down
-1,0.000048,0.000793,-86.686835,down
0,0.000034,0.000831,-52.969775,down
-1,0.000021,0.000895,-66.451677,down
-1,0.000007,0.001004,-78.890958,down
-1,-0.000007,0.001084,-65.933807,down
-2,-0.000021,0.001153,-60.041265,down
-2,-0.000033,0.001202,-53.657507,down
-2,-0.000043,0.001229,-42.560168,down
-2,-0.000052,0.001259,-51.319565,down
-2,-0.000061,0.001277,-46.267724,down
-2,-0.00007,0.001304,-58.227737,down
-2,-0.000079,0.001304,-56.846842,down
-2,-0.000089,0.001315,-66.323774,down
-1,-0.000098,0.001224,-54.022333,down
-1,-0.000107,0.001089,-60.999634,down
-2,-0.000116,0.001047,-72.183557,down
-2,-0.000126,0.001034,-86.925098,up
-2,-0.000139,0.001215,-108.10819,up
-1,-0.000152,0.001264,-69.160094,up
-1,-0.000162,0.00132,-62.485321,up
-1,-0.00017,0.001333,-48.154101,up
-1,-0.000175,0.001275,-38.582599,up
0,-0.000178,0.001226,-32.060875,up
0,-0.000177,0.001195,-22.593351,down
0,-0.000174,0.001145,-17.987837,up
0,-0.000169,0.001083,-8.03177,up
0,-0.000162,0.001008,-2.877615,up
0,-0.000154,0.000896,12.05144,up
0,-0.000146,0.000816,-20.592194,up
0,-0.000139,0.000707,6.649672,up
0,-0.000129,0.000659,36.577395,up
1,-0.000119,0.000626,46.325938,up
1,-0.000109,0.000626,39.936153,up
0,-0.0001,0.000595,23.884106,up
0,-0.00009,0.000608,58.896637,up
0,-0.00008,0.000644,59.484045,up
0,-0.00007,0.00066,45.289062,up
1,-0.000059,0.00063,96.858958,down
0,-0.000047,0.000629,64.691352,down
0,-0.000037,0.000585,42.539637,down
0,-0.000028,0.000573,57.762647,down
0,-0.00002,0.000557,46.490131,down
0,-0.000013,0.000538,42.57059,no
0,-0.000007,0.000514,17.317707,no
0,-0.000005,0.000491,-24.444025,up
0,-0.000004,0.000478,-22.161624,up
0,-0.000003,0.000465,12.909944,up
0,-0.000001,0.000469,35.160642,no
0,0.000001,0.00039,5.125678,up
0,0.000002,0.00035,1.142158,down
0,0.000002,0.000344,-22.937729,down
0,0.000003,0.000344,26.477804,down
0,0.000005,0.000338,29.028278,down
0,0.000006,0.000296,-5.396666,down
0,0.000006,0.000309,-55.29993,up
0,0.000005,0.00032,-45.352655,up
0,0.000003,0.000324,-37.991428,up
0,0.000002,0.000281,-36.238403,up
0,-0.000001,0.000291,-69.805731,up
0,-0.000003,0.000291,-19.600624,up
0,-0.000004,0.000271,4.423259,up
0,-0.000004,0.000259,22.009732,down
0,-0.000003,0.000247,32.764066,down
0,-0.000001,0.000266,65.520575,down
0,0.000001,0.000257,46.279072,no
0,0.000002,0.000242,19.87105,up
0,0.000003,0.000242,-4.553051,up
0,0.000004,0.000235,-34.112115,up
0,0.000004,0.000235,8.528029,down
0,0.000004,0.000243,47.257226,up
0,0.000005,0.000246,35.423632,up
0,0.000008,0.000299,105.68621,down
1,0.000012,0.00034,89.931954,down
0,0.000013,0.000341,-9.391476,up
0,0.000015,0.000336,33.946768,up
0,0.000016,0.00033,30.575367,up
0,0.000018,0.000331,44.065747,up
0,0.000019,0.000334,50.641322,down
0,0.000021,0.000293,30.327817,up
0,0.000022,0.000284,40.111266,up
0,0.000023,0.000286,48.890121,up
0,0.000024,0.000287,37.921647,up
0,0.000025,0.000286,27.937212,up
0,0.000025,0.000288,19.7768,up
0,0.000026,0.000294,37.089261,up
0,0.000026,0.000295,39.708099,up
0,0.000027,0.000281,36.238403,up
1,0.000028,0.000258,76.353865,up
1,0.00003,0.000256,76.495996,up
1,0.000032,0.000292,94.065207,up
1,0.000036,0.000361,112.124824,down
1,0.000041,0.000435,97.702763,down
1,0.000046,0.00047,65.998541,down
1,0.00005,0.000459,60.632101,down
1,0.000053,0.00047,58.03013,up
1,0.000055,0.000465,41.061622,up
0,0.000055,0.000454,-16.505706,up
0,0.000053,0.000446,3.589845,up
0,0.000051,0.000428,14.245155,up
0,0.000051,0.000442,62.437686,up
0,0.000051,0.000447,48.139439,up
0,0.000053,0.000476,76.500306,down
0,0.000056,0.000501,77.626505,down
0,0.000059,0.000502,66.564115,up
0,0.000062,0.000501,60.282563,up
0,0.000064,0.00048,40.640989,up
0,0.000065,0.00045,41.548503,up
0,0.000066,0.000434,33.625471,up
0,0.000067,0.000432,55.611307,down
0,0.000068,0.000452,65.279108,down
1,0.000069,0.000459,31.606339,down
1,0.000069,0.000465,29.438974,down
1,0.000068,0.000467,30.604869,no
0,0.000067,0.000468,31.600423,down
0,0.000065,0.000463,8.428247,up
0,0.000062,0.000448,-6.689416,up
0,0.000059,0.000359,11.969001,up
0,0.000057,0.00028,21.075629,up
0,0.000054,0.000189,10.067329,up
0,0.000051,0.000171,-4.689683,up
0,0.000049,0.000136,43.239111,up
1,0.000051,0.000303,155.885248,down
1,0.000054,0.000405,115.681315,down
0,0.000058,0.000484,95.597363,down
0,0.000062,0.000501,45.545378,up
0,0.000064,0.000507,41.197264,up
0,0.000067,0.000526,54.362898,down
0,0.000069,0.000539,52.147247,down
1,0.00007,0.000554,43.887651,down
1,0.000071,0.000566,37.086906,down
1,0.000071,0.000568,36.767594,down
0,0.00007,0.00056,23.373533,down
0,0.000068,0.000548,-10.392557,up
0,0.000064,0.000537,-1.304217,up
0,0.00006,0.000509,-15.519498,up
0,0.000056,0.00046,-3.909581,up
0,0.000052,0.000428,5.844556,down
0,0.00005,0.000402,26.110135,down
0,0.000048,0.000362,23.172965,down
0,0.000046,0.0003,-4.672511,down
0,0.000044,0.000251,-26.342111,down
0,0.000041,0.000242,-30.95087,down
0,0.000038,0.000233,-51.402352,down
0,0.000034,0.000219,-64.830721,down
0,0.00003,0.000232,-58.111567,down
0,0.000025,0.000295,-107.672955,up
0,0.000019,0.000333,-88.784464,up
-1,0.000012,0.000383,-96.030866,up
0,0.000005,0.000405,-70.203754,up
0,-0,0.000399,-32.115624,up
0,-0.000005,0.000392,-42.900998,up
0,-0.000007,0.000389,39.331912,up
