@relation BEST-RESULT

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {up,down,no}

@data
1.048918,1.04867,1.048422,3,0,2,0,0.000017,down
1.048941,1.04868,1.048419,4,0,2,0,0.00002,down
1.048942,1.04868,1.048419,3,0,0,0,0.000021,down
1.048941,1.04868,1.048419,3,0,0,0,0.000022,down
1.048941,1.04868,1.04842,3,0,0,0,0.000022,down
1.04894,1.048682,1.048424,3,0,0,0,0.00002,down
1.048939,1.048683,1.048427,3,0,-1,0,0.000018,down
1.048933,1.048685,1.048438,3,0,-1,0,0.000016,down
1.048957,1.048679,1.048402,3,0,-3,-1,0.000011,down
1.049019,1.048666,1.048312,2,0,-4,-1,0.000004,down
1.049072,1.048647,1.048223,2,0,-4,-1,-0.000004,down
1.049114,1.048623,1.048131,2,0,-4,-1,-0.000013,up
1.049152,1.0486,1.048048,2,0,-3,-1,-0.000023,up
1.049195,1.048568,1.04794,2,0,-3,-1,-0.000034,up
1.049227,1.048533,1.047839,1,-2,-3,0,-0.000045,up
1.049204,1.048495,1.047786,1,-2,-2,0,-0.000056,down
1.049167,1.048467,1.047767,2,0,-1,0,-0.000064,down
1.049146,1.048445,1.047743,2,0,-1,0,-0.000071,down
1.0491,1.048412,1.047725,2,0,-1,0,-0.000077,up
1.049034,1.048372,1.047711,2,0,-1,0,-0.000082,up
1.048979,1.048339,1.047698,2,0,-1,0,-0.000087,up
1.048886,1.048307,1.047727,2,0,-1,0,-0.00009,up
1.048823,1.048283,1.047742,2,0,0,0,-0.000092,up
1.048753,1.048258,1.047762,2,0,0,0,-0.000092,up
1.048677,1.048239,1.0478,3,0,0,0,-0.000092,down
1.048603,1.048221,1.04784,3,0,0,0,-0.000089,down
1.048527,1.048206,1.047885,3,0,0,0,-0.000086,down
1.04844,1.048193,1.047945,3,0,1,0,-0.000083,down
1.048409,1.048186,1.047964,3,0,1,0,-0.000078,down
1.048404,1.048185,1.047965,4,0,0,0,-0.000074,down
1.048406,1.048185,1.047965,4,0,1,0,-0.000071,down
1.048411,1.048188,1.047965,3,0,0,0,-0.000067,down
1.048422,1.048181,1.04794,2,0,-1,0,-0.000065,up
1.048415,1.048188,1.047962,3,0,0,0,-0.000063,up
1.048438,1.048184,1.04793,2,0,-3,-1,-0.000063,up
1.048461,1.048176,1.047891,3,0,-3,-1,-0.000065,up
1.048473,1.048161,1.047848,3,0,-3,-1,-0.000067,up
