@relation '2017-04-01 — kopia'

@attribute BBU numeric
@attribute BBM numeric
@attribute BBL numeric
@attribute RSI numeric
@attribute 'RSI EXTREME SCALED' numeric
@attribute CCI numeric
@attribute 'CCI CHANNEL BREAK SCALED' numeric
@attribute MACDIndicator numeric
@attribute Prediction {up,down,no}

@data
1.054661,1.053441,1.052222,5,1,2,0,-0.000091,down
1.05476,1.053478,1.052195,5,1,2,0,-0.000068,down
1.054865,1.053524,1.052182,5,1,2,0,-0.000046,down
1.054938,1.053576,1.052215,4,0,1,0,-0.000026,down
1.054943,1.053616,1.05229,4,0,0,0,-0.000011,down
1.054922,1.053646,1.052369,4,0,0,0,-0.000002,down
1.054899,1.053666,1.052433,4,0,0,0,0.000002,down
1.054877,1.05368,1.052483,3,0,0,0,0,down
1.054838,1.053695,1.052552,3,0,-1,0,-0.000005,up
1.054781,1.053713,1.052646,3,0,-1,0,-0.000013,up
1.054745,1.053724,1.052704,2,0,-1,0,-0.000024,up
1.054742,1.053726,1.05271,2,0,-1,0,-0.000034,up
1.054758,1.053713,1.052669,2,0,-1,0,-0.000045,up
1.05476,1.053709,1.052658,2,0,-1,0,-0.000052,no
1.054775,1.053688,1.052601,2,0,-1,0,-0.00006,up
1.054756,1.053657,1.052559,2,0,-1,0,-0.000067,up
1.054741,1.053632,1.052523,2,0,-1,0,-0.000072,up
1.054665,1.053599,1.052533,2,0,0,0,-0.000074,up
1.05458,1.053562,1.052544,2,0,0,0,-0.000075,up
1.054465,1.053527,1.052589,2,0,0,0,-0.000074,up
1.05437,1.053506,1.052643,3,0,0,0,-0.000069,up
1.05426,1.05348,1.0527,3,0,0,0,-0.000063,up
1.054142,1.053459,1.052777,3,0,1,0,-0.000055,up
1.054063,1.053448,1.052832,4,0,2,0,-0.000045,up
1.054137,1.05346,1.052784,4,0,3,0,-0.000033,down
1.054219,1.053483,1.052746,4,0,2,0,-0.000021,up
1.054293,1.05351,1.052726,4,0,2,0,-0.000008,up
1.054365,1.053545,1.052724,4,0,2,0,0.000004,up
1.054413,1.053587,1.052761,4,0,1,0,0.000015,up
1.054426,1.053622,1.052818,4,0,1,0,0.000025,up
1.054474,1.053674,1.052874,4,0,1,0,0.000035,down
1.054546,1.053727,1.052909,4,0,2,0,0.000046,up
1.054573,1.053775,1.052977,4,0,2,0,0.000056,up
1.054626,1.053816,1.053005,4,0,1,0,0.000066,up
1.05461,1.053864,1.053118,4,0,1,0,0.000074,up
1.054589,1.053905,1.053221,4,0,1,0,0.000081,up
1.054596,1.053957,1.053318,4,0,2,0,0.000088,down
1.054618,1.053999,1.05338,4,0,2,0,0.000096,up
1.054604,1.054046,1.053488,4,0,2,0,0.000102,down
1.054624,1.054093,1.053562,4,0,2,0,0.00011,down
1.054656,1.054121,1.053586,4,0,2,0,0.000116,down
1.054622,1.054155,1.053687,4,0,1,0,0.00012,down
1.054662,1.054191,1.053719,4,0,2,0,0.000125,down
1.05466,1.05421,1.053761,3,0,1,0,0.000128,up
1.054683,1.054228,1.053773,4,0,1,0,0.000131,up
1.054675,1.054234,1.053793,3,0,0,0,0.00013,up
1.054684,1.054231,1.053778,3,0,-2,0,0.000125,up
1.054676,1.054241,1.053806,3,0,0,0,0.000119,up
1.054729,1.054271,1.053813,3,0,2,0,0.000117,down
1.054704,1.054299,1.053895,3,0,2,0,0.000116,up
1.054707,1.05431,1.053912,3,0,0,0,0.000114,up
1.054706,1.054307,1.053908,3,0,0,0,0.00011,up
1.054704,1.054312,1.053919,3,0,0,0,0.000106,up
1.05471,1.054318,1.053926,3,0,0,0,0.000103,down
1.054729,1.054336,1.053942,3,0,1,0,0.0001,down
1.054732,1.054353,1.053973,3,0,1,0,0.000099,down
1.054731,1.054352,1.053973,3,0,0,0,0.000096,down
1.05473,1.054348,1.053967,3,0,0,0,0.000093,down
1.054727,1.054342,1.053957,3,0,0,0,0.000089,down
1.054709,1.054331,1.053954,3,0,-1,0,0.000084,up
1.054708,1.054318,1.053928,3,0,-2,0,0.000078,up
1.054718,1.054307,1.053895,3,0,-2,0,0.00007,up
1.054687,1.054285,1.053883,3,0,-2,0,0.000063,up
1.054718,1.054264,1.053809,3,0,-3,0,0.000053,up
1.054703,1.054257,1.053811,3,0,-1,0,0.000045,up
1.054736,1.054277,1.053817,3,0,1,0,0.000042,down
1.054718,1.054302,1.053885,3,0,1,0,0.000039,down
1.054722,1.054308,1.053894,3,0,0,0,0.000038,down
1.054685,1.0543,1.053915,3,0,1,0,0.000038,down
1.054705,1.054305,1.053905,3,0,2,0,0.000039,down
1.054705,1.054293,1.05388,3,0,0,0,0.000038,down
1.05471,1.054286,1.053863,3,0,-2,0,0.000035,down
1.05471,1.054283,1.053855,3,0,0,0,0.000031,down
1.054772,1.05425,1.053728,2,0,-4,-1,0.000024,up
1.054758,1.054218,1.053677,3,0,-3,-1,0.000015,up
1.054736,1.05419,1.053644,3,0,-2,0,0.000006,up
1.05472,1.054172,1.053625,3,0,-1,0,-0.000002,up
1.054733,1.054147,1.053561,3,0,-2,0,-0.000011,up
1.054724,1.054134,1.053543,3,0,-1,0,-0.000019,up
1.05471,1.054116,1.053522,3,0,-1,0,-0.000026,up
1.054718,1.054121,1.053524,3,0,0,0,-0.00003,down
1.054727,1.054128,1.053529,3,0,0,0,-0.000031,down
1.054726,1.054126,1.053525,3,0,0,0,-0.000032,up
1.054726,1.05414,1.053555,3,0,0,0,-0.000031,up
1.054711,1.054124,1.053537,3,0,0,0,-0.000032,up
1.054645,1.054099,1.053554,3,0,0,0,-0.000032,up
1.054594,1.05408,1.053565,3,0,0,0,-0.000032,up
1.054559,1.054066,1.053573,3,0,0,0,-0.000032,up
1.054547,1.054064,1.053581,3,0,2,0,-0.000029,up
1.054581,1.054069,1.053556,4,0,4,1,-0.000022,down
1.054709,1.054097,1.053485,4,0,4,1,-0.000012,down
1.054784,1.05412,1.053456,4,0,3,1,-0.000001,down
1.054783,1.05412,1.053456,3,0,0,0,0.000006,up
1.054807,1.054158,1.053508,4,0,1,0,0.000014,down
1.05483,1.054186,1.053543,3,0,1,0,0.00002,down
1.05484,1.05421,1.053579,3,0,1,0,0.000026,down
1.054848,1.054226,1.053604,3,0,0,0,0.00003,down
1.05482,1.054254,1.053688,3,0,0,0,0.000034,down
1.054811,1.054269,1.053728,3,0,0,0,0.000035,down
1.054801,1.054274,1.053746,3,0,-1,0,0.000034,down
1.054821,1.054258,1.053694,3,0,-2,0,0.000029,down
1.054866,1.054233,1.0536,3,0,-3,0,0.000021,up
1.054885,1.054221,1.053558,3,0,-2,0,0.000012,down
1.054902,1.054203,1.053504,3,0,-2,0,0.000002,up
1.054908,1.054199,1.05349,2,0,-2,0,-0.000007,down
1.054926,1.054187,1.053448,2,0,-2,0,-0.000017,up
1.054947,1.054173,1.053399,2,0,-2,0,-0.000026,up
1.054979,1.054151,1.053323,2,0,-2,0,-0.000036,up
1.054948,1.054132,1.053316,3,0,-1,0,-0.000043,down
1.05487,1.054094,1.053317,2,0,-1,0,-0.000049,down
1.054759,1.054056,1.053353,2,0,0,0,-0.000053,down
1.054668,1.054018,1.053367,2,0,-1,0,-0.000057,up
1.054653,1.054,1.053347,2,0,-1,0,-0.00006,up
1.054574,1.05396,1.053346,2,0,-1,0,-0.000064,up
1.054495,1.053918,1.053342,2,0,-2,0,-0.000068,up
1.054408,1.053892,1.053377,3,0,-1,0,-0.000071,down
1.054328,1.053875,1.053421,3,0,0,0,-0.000071,no
1.054222,1.053851,1.053481,3,0,0,0,-0.000071,up
1.054106,1.053825,1.053544,3,0,-1,0,-0.000071,up
1.054075,1.053811,1.053547,3,0,-1,0,-0.000071,up
1.054063,1.053803,1.053544,3,0,-1,0,-0.00007,down
1.054086,1.053816,1.053545,3,0,1,0,-0.000068,down
1.054118,1.053825,1.053532,3,0,2,0,-0.000065,down
1.054126,1.053829,1.053533,3,0,2,0,-0.000061,down
1.054122,1.053827,1.053533,3,0,0,0,-0.000057,down
1.054128,1.053822,1.053516,3,0,-1,0,-0.000055,up
1.054133,1.053818,1.053504,3,0,-2,0,-0.000055,up
1.054132,1.053819,1.053506,3,0,-2,0,-0.000055,up
1.054131,1.053791,1.053452,2,0,-4,-1,-0.000058,up
1.054151,1.053772,1.053393,3,0,-3,-1,-0.000061,up
1.054131,1.053762,1.053394,3,0,-1,0,-0.000063,down
1.054126,1.053758,1.05339,3,0,0,0,-0.000064,down
1.05412,1.053753,1.053385,3,0,0,0,-0.000064,down
1.05412,1.053753,1.053385,3,0,0,0,-0.000064,down
1.054119,1.053753,1.053387,3,0,-1,0,-0.000064,down
1.054109,1.053743,1.053376,3,0,-1,0,-0.000064,down
1.054089,1.053718,1.053346,2,0,-2,0,-0.000065,up
1.054089,1.053695,1.053301,2,0,-2,0,-0.000067,up
1.054099,1.053678,1.053257,2,0,-3,0,-0.000069,up
1.054095,1.053668,1.053242,2,0,-1,0,-0.000071,up
1.054087,1.053656,1.053226,2,0,-1,0,-0.000073,up
1.054031,1.05364,1.053248,3,0,0,0,-0.000073,up
1.053944,1.053619,1.053293,3,0,0,0,-0.000072,up
1.053881,1.053602,1.053323,3,0,0,0,-0.000071,up
1.053864,1.053599,1.053334,4,0,1,0,-0.000067,up
1.053904,1.053608,1.053312,4,0,3,1,-0.000062,up
1.053916,1.053612,1.053308,3,0,2,0,-0.000057,up
1.053948,1.053621,1.053295,3,0,2,0,-0.00005,down
1.053981,1.05364,1.0533,3,0,2,0,-0.000043,up
1.053999,1.053659,1.053318,3,0,2,0,-0.000036,up
1.054035,1.053667,1.0533,4,0,2,0,-0.000029,up
1.054061,1.053676,1.053291,4,0,2,0,-0.000021,up
1.054068,1.05368,1.053291,4,0,1,0,-0.000015,up
1.054104,1.053692,1.05328,4,0,1,0,-0.000009,up
1.054191,1.053718,1.053244,4,0,3,1,-0.000001,up
1.054317,1.053751,1.053184,4,0,4,1,0.000009,down
1.054424,1.053794,1.053165,4,0,4,1,0.00002,down
1.054501,1.053841,1.053181,4,0,3,1,0.000032,up
1.054593,1.053894,1.053196,5,1,3,1,0.000045,down
1.054689,1.053943,1.053198,5,1,3,1,0.000059,down
1.054695,1.053978,1.053261,4,0,2,0,0.000069,up
1.054716,1.05401,1.053305,4,0,1,0,0.000078,up
1.054754,1.054053,1.053351,4,0,1,0,0.000087,down
1.054772,1.054096,1.053419,4,0,1,0,0.000095,down
1.054803,1.054128,1.053453,4,0,1,0,0.000102,down
1.054823,1.054155,1.053486,4,0,1,0,0.000107,down
